"Includes Amazon Marketplace, Fulfilment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in GBP, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, delivery, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes delivery chargebacks, delivery holdbacks."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfilment","order city","order state","order postal","tax collection model","product sales","product sales tax","postage credits","shipping credits tax","gift wrap credits","giftwrap credits tax","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"30 Apr 2025 23:01:39 UTC","24737403772","Order","204-9797314-2009104","10UK-GM-Baby Locks 20PK","Eco-Baby Cupboard Locks for Children- Pack of 20 Magnetic, Child Safety Lock Latches with 3 Keys for Kitchen Cupboards and Drawers - Baby Safety Produ","1","amazon.co.uk","Amazon","Altrincham, Manchester","Manchester","M90 5","","14.16","2.83","0","0","0","0","0","0","0","-2.55","-2.94","0","0","11.50"
"30 Apr 2025 23:19:09 UTC","24737403772","Order","202-4632336-4601113","10UK-GM-YHG-KND-GlsFdCntnr-28Blu3pk","Airtight Glass Food Storage Containers with Lids - 3 Pack 100% Leak Proof BPA Free, Freezer to Oven Safe, Glass Meal Prep Lunch Box Takeaway - 828ml","1","amazon.co.uk","Amazon","Cleeve Prior","Worcestershire","WR11 8","MarketplaceFacilitator","22.49","4.50","0","0","0","0","0","0","-4.50","-4.05","-3.48","-0.15","0","14.81"
"30 Apr 2025 23:19:44 UTC","24737403772","Order","204-6703040-8497962","10UK-F-StSt Kitchenware10PK","Stainless Steel Kitchen Utensils Set - 10 Piece Premium Nonstick & Heat Resistant Cooking Utensil Set with Turner, Spaghetti Server, Ladle, Serving Sp","1","amazon.co.uk","Amazon","Credenhill","Hereford","HR4 7","MarketplaceFacilitator","12.49","2.50","0","0","0","0","0","0","-2.50","-2.25","-3.26","-0.12","0","6.86"
"30 Apr 2025 23:23:18 UTC","24737403772","Order","204-0586071-0839547","RD-7AA7-MCMW","Magnetic Phone Car Mount, Air Vent Phone Mount for Car 360° Adjustable Universal Magnet Phone Holder - Compatible with Any Cell Phone, iPhone Galaxy","1","amazon.co.uk","Amazon","NOTTINGHAM","UK","NG6 8","MarketplaceFacilitator","3.99","0.80","0","0","0","0","0","0","-0.80","-0.72","-2.65","-0.06","0","0.56"
"30 Apr 2025 23:26:09 UTC","24737403772","Order","203-8993754-9765139","10UK-GM-Car Vacuum Cleaner Black#","Miloll Car Vacuum Cleaner Handheld - Portable Handheld Mini Car Hoover W/ 16ft Cord, Bag, & Attachments - Small Cleaning Kit, RV, Boats, Travel - Car","1","amazon.co.uk","Seller","SHEFFIELD","","S13 8","MarketplaceFacilitator","15.00","3.00","0","0","0","0","0","0","-3.00","-2.70","0","-0.05","0","12.25"
"30 Apr 2025 23:31:18 UTC","24737403772","Order","204-8883235-3561159","RD-7AA7-MCMW","Magnetic Phone Car Mount, Air Vent Phone Mount for Car 360° Adjustable Universal Magnet Phone Holder - Compatible with Any Cell Phone, iPhone Galaxy","1","amazon.co.uk","Amazon","COLCHESTER","","CO4 5","MarketplaceFacilitator","3.99","0.80","0","0","0","0","0","0","-0.80","-0.72","-2.65","-0.06","0","0.56"
"30 Apr 2025 23:32:13 UTC","24737403772","Order","204-4466004-8272340","10UK-GM-ZCD-118/tr-rd-FBA","Premium Christmas Bauble Storage Box - 10cm Dividers - 36 Compartment Xmas Ornament Storage Box - Designed for Delicate Christmas Decorations & Bauble","1","amazon.co.uk","Amazon","TONBRIDGE","","TN12 9","MarketplaceFacilitator","15.82","3.17","0","0","0","0","0","0","-3.17","-2.85","-4.99","-0.16","0","7.82"
"30 Apr 2025 23:33:59 UTC","24737403772","Order","026-7813975-2694719","10UK-F-StSt Kitchenware10PK","Stainless Steel Kitchen Utensils Set - 10 Piece Premium Nonstick & Heat Resistant Cooking Utensil Set with Turner, Spaghetti Server, Ladle, Serving Sp","1","amazon.co.uk","Amazon","CARLISLE","","CA2 6","MarketplaceFacilitator","12.49","2.50","0","0","0","0","0","0","-2.50","-2.25","-3.26","-0.12","0","6.86"
"30 Apr 2025 23:35:52 UTC","24737403772","Order","204-1414663-4608363","10UK-GM-Baby Locks 20PK","Eco-Baby Cupboard Locks for Children- Pack of 20 Magnetic, Child Safety Lock Latches with 3 Keys for Kitchen Cupboards and Drawers - Baby Safety Produ","1","amazon.co.uk","Amazon","Altrincham, Manchester","Manchester","M90 5","","14.16","2.83","0","0","0","0","0","0","0","-2.55","-2.94","0","0","11.50"
"30 Apr 2025 23:51:24 UTC","24737403772","Order","205-2098951-6352313","10UK-GM-StSt Kitchenware10PK-FBA","FineDine Kitchen Utensils Set - 10-Piece, Stainless-Steel Cooking Utensils w/Spoons, Whisk, Spatula, Tongs, Ladle, Masher & Cooking Utensils Holder -","1","amazon.co.uk","Amazon","Dereham","","NR20 4","MarketplaceFacilitator","16.66","3.33","1.87","0.38","0","0","0","0","-3.71","-3.00","-5.13","-0.17","0","10.23"
