"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in USD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","account type","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","giftwrap credits tax","Regulatory Fee","Tax On Regulatory Fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Jul 1, 2025 12:36:16 AM PDT","24004482361","FBA Inventory Fee","112-3101471-7846636","","FBA Removal Order: Disposal Fee","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-16.44","-16.44"
"Jul 1, 2025 12:51:11 AM PDT","24004482361","Order","113-1862763-3693038","5ZME-9""Twin","Twin Mattress Protector Waterproof for 6-9 Inch Deep Pocket 39""x 75"", Zippered Encased Cover Urine Pee Proof","1","amazon.com","Standard Orders","Amazon","GLASGOW","KY","42141","MarketplaceFacilitator","18.99","1.14","0","0","0","0","0","0","0","0","-1.14","-2.85","-6.07","0","0","10.07"
"Jul 1, 2025 1:04:14 AM PDT","24004482361","Order","112-7761393-5305062","5W-9-Queen","Zippered Queen Mattress Protector Waterproof Cover 60""x80"" Fits 6-9 inch Depth, Ptsuker Fully Encased Encasement Liquid Proof Urine Pee Protection","1","amazon.com","Standard Orders","Amazon","SAN JOSE","CA","95124","MarketplaceFacilitator","21.95","2.06","0","0","0","0","0","0","0","0","-2.06","-3.29","-6.93","0","0","11.73"
"Jul 1, 2025 1:04:47 AM PDT","24004482361","Order","112-1601139-6235446","5ZME-9""Twin","Twin Mattress Protector Waterproof for 6-9 Inch Deep Pocket 39""x 75"", Zippered Encased Cover Urine Pee Proof","2","amazon.com","Standard Orders","Amazon","Hampton","Virginia","23666","MarketplaceFacilitator","37.98","2.28","2.00","0","0","0","0","0","-2.00","0","-2.28","-5.70","-12.14","0","0","20.14"
"Jul 1, 2025 1:14:55 AM PDT","24004482361","Order","114-0118742-5780250","5W-9-KingX2","Waterproof Mattress Protector 2 Pack Twin XL 39""x80"", Ptsuker Zippered Mattress Cover Hypoallergenic Noiseless, Blocks Out Dirt Dust and Moisture","2","amazon.com","Standard Orders","Amazon","BAD AXE","MI","48413","MarketplaceFacilitator","57.98","3.48","3.40","0","0","0","0","0","0","0","-5.22","-13.05","-19.44","0","0","27.15"
"Jul 1, 2025 1:14:55 AM PDT","24004482361","Order","114-0118742-5780250","5W-9-KingX2","Waterproof Mattress Protector 2 Pack Twin XL 39""x80"", Ptsuker Zippered Mattress Cover Hypoallergenic Noiseless, Blocks Out Dirt Dust and Moisture","1","amazon.com","Standard Orders","Amazon","BAD AXE","MI","48413","","28.99","1.74","1.70","0","0","0","0","0","0","0","0","0","-7.17","0","0","25.26"
"Jul 1, 2025 1:18:59 AM PDT","24004482361","Order","113-0599987-2513046","Car Vacuum Cleaner-0820","Ptsuker Car Vacuum Cleaner, Portable Handheld Mini Vacuum Cleaner with16ft Cord, Bag, & Attachments - Small Lightweight Hand Car Vacuum Rechargeable f","1","amazon.com","Standard Orders","Amazon","GOOSE CREEK","SC","29445","MarketplaceFacilitator","17.99","1.62","0","0","0","0","0","0","0","0","-1.62","-2.70","-7.00","0","0","8.29"
"Jul 1, 2025 1:29:54 AM PDT","24004482361","Order","113-6724919-8965804","5W-9-Queen","Zippered Queen Mattress Protector Waterproof Cover 60""x80"" Fits 6-9 inch Depth, Ptsuker Fully Encased Encasement Liquid Proof Urine Pee Protection","1","amazon.com","Standard Orders","Amazon","CIBOLO","TX","78108","MarketplaceFacilitator","21.95","1.61","0","0","0","0","0","0","-2.41","0","-1.61","-2.93","-6.93","0","0","9.68"
"Jul 1, 2025 2:30:03 AM PDT","24004482361","Order","111-6930770-0776258","Wooden Hangers-0821","Wide Shoulder Wooden Hangers 6 Pack, High-Grade Smooth Finish Non Slip Coat Hanger for Closet Wood Hangers, Holds Up to 20lbs, 360° Swivel Hook, for","1","amazon.com","Standard Orders","Amazon","Seattle","WA","98118","MarketplaceFacilitator","21.99","2.28","0","0","0","0","0","0","0","0","-2.28","-3.30","-8.05","0","0","10.64"
"Jul 1, 2025 2:45:58 AM PDT","24004482361","Order","113-8848379-5385860","5ZME-18""King","Waterproof Matress Protectors King Size Bed Fits 16""/17""/18"" Deep, 6-Side Mattress Encasement Soft and Noiseless Terry Top + TPU Waterproof Liner + Zi","1","amazon.com","Standard Orders","Amazon","MEDFORD","OR","97501","","27.95","0","0","0","0","0","0","0","0","0","0","-4.19","-7.41","0","0","16.35"
